epoch,learning_rate_used,data_loss,PDE_loss,physics_loss,total_loss,training_seconds,validation_MSE,learning_rate_next
21,0.007241379310344828,0.00013612499132473462,4.590443958872095e-05,0.043093645347739164,2.1548642968178715,2.225898499993491,0.00011481338151497766,0.007517241379310345
22,0.007517241379310345,0.00013200522352115445,4.20920728946891e-05,0.043093645347739164,2.154856364683374,2.0621164000040153,0.00012550577230285853,0.007793103448275863
23,0.007793103448275863,0.0001311572051699326,3.931909258477939e-05,0.043093645347739164,2.154852743684713,2.0237106999993557,0.00011263658961979672,0.008068965517241379
24,0.008068965517241379,0.00012789294302116482,3.5807563211353726e-05,0.043093645347739164,2.154845967893191,2.1046188000036636,0.00011489923053886741,0.008344827586206898
25,0.008344827586206898,0.0001238358729680394,3.2282695857882675e-05,0.043093645347739164,2.154838385955784,2.3042967000073986,0.0001167712252936326,0.008620689655172414
26,0.008620689655172414,0.0001224620088046408,3.242448740323043e-05,0.043093645347739164,2.154837153883166,2.007676300010644,0.00010704407031880692,0.008896551724137931
27,0.008896551724137931,0.00012176782575069119,2.7709177269365306e-05,0.043093645347739164,2.1548317443899783,2.0629143999976804,9.897488780552521e-05,0.009172413793103448
28,0.009172413793103448,0.00011731019459954762,2.5807654138880712e-05,0.043093645347739164,2.1548253852356964,2.0304647000011755,0.00013763517199549824,0.009448275862068966
29,0.009448275862068966,0.00011826961733431574,2.4488286348883468e-05,0.043093645347739164,2.1548250252906413,2.2244273999967845,0.00010704932356020436,0.009724137931034483
30,0.009724137931034483,0.00011525987923411073,2.2269454965903862e-05,0.043093645347739164,2.154819796721158,2.0620397000020603,9.703463001642376e-05,0.01
31,0.01,0.00011364762985118982,2.17650969441923e-05,0.043093645347739164,2.1548176801137533,2.0657408999977633,9.668637358117849e-05,0.01
32,0.01,0.0001151953729277011,2.1525683609550743e-05,0.043093645347739164,2.154818988443495,2.107535699993605,9.46837681112811e-05,0.009999163327244457
33,0.009999163327244457,0.00011249117439015294,1.9574985190218904e-05,0.043093645347739164,2.1548143335465384,2.0596130000049016,9.507500362815335e-05,0.009996653594700812
34,0.009996653594700812,0.00011268214377264914,1.8168561468282518e-05,0.043093645347739164,2.154813118092199,2.191145200005849,0.00014080933760851622,0.009992471659440427
35,0.009992471659440427,0.0001130779255961314,1.8758594225526497e-05,0.043093645347739164,2.1548141039067796,2.1320429000043077,9.666481491876766e-05,0.009986618949590362
36,0.009986618949590362,0.00011588484980989652,1.6732632579901894e-05,0.043093645347739164,2.154814884869348,2.3517870000068797,0.00010300867143087089,0.00997909746384567
37,0.00997909746384567,0.00011187894937015613,1.632588944905262e-05,0.043093645347739164,2.1548104722257775,2.502472399995895,9.174126898869872e-05,0.009969909770786841
38,0.009969909770786841,0.0001102612668374896,1.7171148573532196e-05,0.043093645347739164,2.154809699802369,2.102378100011265,8.526207238901407e-05,0.00995905900800264
39,0.00995905900800264,0.00010397818427146324,1.405094391610067e-05,0.043093645347739164,2.1548002965151456,2.136277199999313,0.00010576012573437765,0.009946548881018615
40,0.009946548881018615,0.00011264535666823405,1.5433595419964614e-05,0.043093645347739164,2.1548103463390462,2.2243015999993077,9.509667142992839e-05,0.009932383662031672
41,0.009932383662031672,0.00010787151713541463,1.2989656504873463e-05,0.043093645347739164,2.1548031285605984,2.0541502999985823,8.223779877880588e-05,0.00991656818845112
42,0.00991656818845112,0.00010927538206264869,1.260810097177592e-05,0.043093645347739164,2.1548041508699924,2.190839300004882,9.265538392355666e-05,0.009899107861246693
43,0.009899107861246693,0.00010493960089318209,1.6098237545451893e-05,0.043093645347739164,2.1548033052253968,2.473685299992212,0.0001380479079671204,0.00988000864310414
44,0.00988000864310414,0.00010921712347003192,1.3077734657376565e-05,0.043093645347739164,2.1548045622450855,2.1812063999968814,9.974174463422969e-05,0.009859277056388957
45,0.009859277056388957,0.00011030938473578437,1.1463903482986356e-05,0.043093645347739164,2.154804040675177,2.2009938999981387,0.00013564483379013836,0.009836920180919018
46,0.009836920180919018,0.00011207054043518169,1.2663450678581216e-05,0.043093645347739164,2.154807001378072,2.1405693999986397,0.00012279683141969144,0.009812945651546815
47,0.009812945651546815,0.00011204170300087119,1.0785014054354693e-05,0.043093645347739164,2.1548050941040136,2.1671066999988398,0.00014419462240766734,0.00978736165555216
48,0.00978736165555216,0.00011387145931158162,1.0379151331537012e-05,0.043093645347739164,2.154806517997601,2.1004917999962345,0.00010317808482795954,0.009760176929846253
49,0.009760176929846253,0.00010531467087962226,1.0264580083149101e-05,0.043093645347739164,2.154797846637921,2.3947850999975344,0.00010528021084610373,0.009731400757988016
50,0.009731400757988016,0.00010669496252787967,9.675941585573008e-06,0.043093645347739164,2.1547986382910715,2.0041039000061573,0.00010881040361709893,0.009701042967013778
51,0.009701042967013778,0.00010666713212728764,1.5591412961238915e-05,0.043093645347739164,2.1548045259320467,2.142833200006862,0.0001158056766144,0.009669113924081343
52,0.009669113924081343,0.00011169179657063412,8.661508334042529e-06,0.043093645347739164,2.154802620691863,1.9964601999963634,0.00010924413800239563,0.009635624532929626
53,0.009635624532929626,0.00010187358538870576,9.277878530585165e-06,0.043093645347739164,2.1547934188508773,2.1162419999891426,9.459596913075075e-05,0.009600586230155023
54,0.009600586230155023,0.00010911251284030512,8.930281101472573e-06,0.043093645347739164,2.1548003101809,1.9653930999920703,9.139264875557274e-05,0.009564010981305833
55,0.009564010981305833,0.0001031301055847061,8.39336534021263e-06,0.043093645347739164,2.154793790857883,2.134467500000028,0.00011734620784409344,0.009525911276796032
56,0.009525911276796032,0.00010584145563353679,7.879348373226437e-06,0.043093645347739164,2.154795988190965,1.979178800000227,0.00014312841813080013,0.009486300127639806
57,0.009486300127639806,0.00010034996025837554,7.49660825760039e-06,0.043093645347739164,2.154790113955474,2.1216247999982443,7.6165801146999e-05,0.009445191061008303
58,0.009445191061008303,0.00010938311112662425,8.461160319402896e-06,0.043093645347739164,2.154800111658404,2.108468999998877,7.430207915604115e-05,0.00940259811561012
59,0.00940259811561012,0.00010426395512592346,7.585344888557645e-06,0.043093645347739164,2.1547941166869724,2.1212775000021793,8.12069047242403e-05,0.00935853583689709
60,0.00935853583689709,0.00010054573417533593,7.141647057444129e-06,0.043093645347739164,2.154789954768191,1.9561962000007043,9.214082092512399e-05,0.009313019272097026
61,0.009313019272097026,0.00010119381937020423,7.434682080407961e-06,0.043093645347739164,2.1547908958884086,2.1092998000094667,8.39226195239462e-05,0.00926606396507511
62,0.00926606396507511,0.00011541703847711378,8.954705881993539e-06,0.043093645347739164,2.1548066391313174,2.02358729999105,0.00010105440742336214,0.009217685951025675
63,0.009217685951025675,9.965960497590099e-05,6.1852049834927145e-06,0.043093645347739164,2.1547881121969175,2.2255387000041083,9.429971396457404e-05,0.009167901750996198
64,0.009167901750996198,9.870163365739468e-05,6.547483165051298e-06,0.043093645347739164,2.1547875165037804,2.0002115000097547,7.822618499631062e-05,0.009116728366245384
65,0.009116728366245384,9.94104306781357e-05,8.626576714650926e-06,0.043093645347739164,2.154790304394351,2.3461163000029046,7.652604836039245e-05,0.009064183272437243
66,0.009064183272437243,0.00011586765994818636,8.939804787295765e-06,0.043093645347739164,2.1548070748516936,2.2520668000070145,0.00012054577382514253,0.009010284413673174
67,0.009010284413673174,0.00010486521870985118,6.9490864989519355e-06,0.043093645347739164,2.154794081692167,2.1619418999907793,9.371274063596502e-05,0.00895505019636407
68,0.00895505019636407,9.992219359978576e-05,7.0395483126563735e-06,0.043093645347739164,2.1547892291288706,1.9959545000019716,8.539109694538638e-05,0.008898499482944536
69,0.008898499482944536,0.00010082803281926867,5.8645408692959705e-06,0.043093645347739164,2.154788959960647,2.1328429999994114,7.677228859392926e-05,0.008840651585431404
70,0.008840651585431404,0.00010282720801835651,8.120462349273472e-06,0.043093645347739164,2.154793215057326,2.0316767999902368,8.625428017694503e-05,0.00878152625882868
71,0.00878152625882868,9.661478962132021e-05,5.394402989005134e-06,0.043093645347739164,2.1547842765795684,2.136894700000994,0.00010449503315612674,0.00872114369438123
72,0.00872114369438123,9.493864545563481e-05,5.001812039737624e-06,0.043093645347739164,2.1547822078444536,2.001010399995721,7.153899787226692e-05,0.0086595245126795
73,0.0086595245126795,0.00010016299560413485,7.125917685492445e-06,0.043093645347739164,2.1547895563002477,1.978454399999464,7.285981700988486e-05,0.008596689756617587
74,0.008596689756617587,9.489479415142855e-05,4.460514680500157e-06,0.043093645347739164,2.15478162269579,2.1609002000041073,8.439875091426075e-05,0.008532660884207125
75,0.008532660884207125,9.65978826982637e-05,6.053982661059017e-06,0.043093645347739164,2.1547849192523176,2.015267299997504,0.0001278625859413296,0.008467459761249388
76,0.008467459761249388,0.00010883270641777858,8.078548210866052e-06,0.043093645347739164,2.1547991786415865,2.1198996000020998,7.005479710642248e-05,0.00840110865386813
77,0.00840110865386813,9.418144073383444e-05,4.436294667134204e-06,0.043093645347739164,2.154780885122359,2.11974470000132,0.00011582878505578265,0.008333630220905741
78,0.008333630220905741,9.695637873966985e-05,5.411345596858498e-06,0.043093645347739164,2.1547846351112945,2.0026069000014104,7.486223330488428e-05,0.008265047506185258
79,0.008265047506185258,9.044091478605175e-05,3.8249492014451875e-06,0.043093645347739164,2.1547765332509456,2.14505759999156,6.732809561071917e-05,0.00819538393064093
80,0.00819538393064093,0.00010183774862045264,5.93509182979104e-06,0.043093645347739164,2.1547900402274083,2.2047136000037426,8.252808038378134e-05,0.008124663284319985
81,0.008124663284319985,8.863594865822892e-05,4.000287510348673e-06,0.043093645347739164,2.1547749036231267,2.0301456000015605,8.914653881220147e-05,0.008052909718258358
82,0.008052909718258358,8.433015270538646e-05,3.885423108652006e-06,0.043093645347739164,2.154770482962772,2.1237506000034045,9.624617814552039e-05,0.007980147736233118
83,0.007980147736233118,9.28745002108011e-05,4.290610902744619e-06,0.043093645347739164,2.1547794324980716,1.9822948000073666,8.149837958626449e-05,0.007906402186394476
84,0.007906402186394476,9.718676699536308e-05,4.840937892693992e-06,0.043093645347739164,2.1547842950918463,2.1298456999938935,0.0001335723791271448,0.007831698252780139
85,0.007831698252780139,0.10987179156503737,0.01727978776744011,0.043093645347739164,2.2818338467194357,1.9823083000082988,0.0008817082270979881,0.007756061446715002
86,0.007756061446715002,0.0007353277249867975,2.626642028945015e-05,0.043093645347739164,2.1554438615322344,2.1151200000022072,0.0005674485582858324,0.007679517598099043
87,0.007679517598099043,0.0005924717527550627,1.3012305582790605e-05,0.043093645347739164,2.155287751445296,2.044072299991967,0.0004317016573622823,0.007602092846586443
88,0.007602092846586443,0.0005252573146036703,9.01312117797338e-06,0.043093645347739164,2.15521653782274,2.109998900006758,0.00038321802276186645,0.007523813632658916
89,0.007523813632658916,0.0004780735523453123,6.995429057153744e-06,0.043093645347739164,2.1551673363683608,1.9939563000079943,0.00032890780130401254,0.007444706688596303
90,0.007444706688596303,0.0004372485734320263,5.663109818069299e-06,0.043093645347739164,2.1551251790702084,2.091938899990055,0.0003166130918543786,0.007364799029347535
91,0.007364799029347535,0.00040604869855945616,4.802552814668023e-06,0.043093645347739164,2.1550931186383324,2.025673199997982,0.000280447187833488,0.007284117943305038
92,0.007284117943305038,0.00038345428957946526,4.079072917896687e-06,0.043093645347739164,2.1550698007494553,2.129799300004379,0.00025896201259456575,0.007202690982985784
93,0.007202690982985784,0.0003596126595577928,3.5949732171262304e-06,0.043093645347739164,2.155045475019733,1.9700248000008287,0.0002547887561377138,0.007120545955622127
94,0.007120545955622127,0.0003405392893704252,3.2093558764005002e-06,0.043093645347739164,2.155026016032205,2.10509070000262,0.00023509188031312078,0.007037710913665658
95,0.007037710913665658,0.00032425989734035266,2.8728527854153348e-06,0.043093645347739164,2.155009400137084,2.001563600002555,0.00022713837097398937,0.00695421414520732
96,0.00695421414520732,0.0003096033200700679,2.592552189800596e-06,0.043093645347739164,2.154994463259218,2.0759357000060845,0.00021296444174367934,0.00687008416431705
97,0.00687008416431705,0.0002966439238868056,2.3556749146388577e-06,0.043093645347739164,2.1549812669857595,1.970821499999147,0.0002018227387452498,0.006785349701306248
98,0.006785349701306248,0.0002856476175849203,2.1691117025648914e-06,0.043093645347739164,2.1549700841162456,2.0991643000015756,0.00019708015315700322,0.006700039692916407
99,0.006700039692916407,0.0002745281256140069,1.995796536740049e-06,0.043093645347739164,2.154958791309109,1.9716926999972202,0.0001891509018605575,0.006614183272437242
100,0.006614183272437242,0.00026285972331984423,1.8216684703423557e-06,0.043093645347739164,2.1549469487787483,2.1534651999972994,0.00017982610734179616,0.006527809759757691
